Date start:01/01/2019;Date stop:30/06/2019
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2019/01/03 12:29:13;;;;;;;891;;;;;;;;
2019/01/03 12:59:18;;;;;;;224;;;;;;;;
2019/01/03 12:59:33;;;;;;;0;;;;;;;;
2019/01/03 13:06:00;;;;;;;892;;;;;;;;
2019/01/03 13:41:08;;;;;;;831;;;;;;;;
2019/01/03 13:52:23;;;;153;;;;;;;;;;;
2019/01/03 13:53:23;;;;224;;;;;;;;;;;
2019/01/03 13:53:33;;;;0;;;;;;;;;;;
2019/01/03 16:27:32;;;;;;;224;;;;;;;;
2019/01/03 16:28:07;;;;;;;0;;;;;;;;
2019/01/03 16:28:53;;;;;;;318;;;;;;;;
2019/01/03 16:29:53;;;;;;;0;;;;;;;;
2019/01/03 16:53:11;;;;;;;831;;;;;;;;
2019/01/03 16:54:58;;;;;;;831;;;;;;;;
2019/01/03 17:07:53;;;891;;;;;;;;;;;;
2019/01/03 17:21:52;;;;;;;224;;;;;;;;
2019/01/03 17:22:32;;;;;;;0;;;;;;;;
2019/01/03 17:29:44;;;;;;;891;;;;;;;;
2019/01/03 17:31:24;;;;;;;;;;;892;;;;
2019/01/03 17:32:55;;;;;892;;;;;;;;;;
2019/01/03 17:50:03;;;;;;;;;891;;;;;;
2019/01/03 17:59:50;;;;;;;224;;;;;;;;
2019/01/03 17:59:55;;;;;;;0;;;;;;;;
2019/01/03 18:01:56;;;;;;;831;;;;;;;;
2019/01/03 18:03:47;;;;;;;0;;;;;;;;
2019/01/03 18:04:49;;;831;;;;;;;;;;;;
2019/01/03 18:08:54;;;;;;;831;;;;;;;;
2019/01/03 18:12:57;;;0;;;;;;;;;;;;
2019/01/03 18:20:05;;;;;;;;;224;;;;;;
2019/01/03 18:20:25;;;;;;;;;0;;;;;;
2019/01/03 18:21:02;;;;;;;;;0;;;;;;
2019/01/03 18:39:15;;;;;;;0;;;;;;;;
2019/01/03 19:01:28;;;;;;;892;;;;;;;;
2019/01/03 19:15:49;;;;;;;;;;;224;;;;
2019/01/03 19:16:24;;;;;;;;;;;0;;;;
2019/01/03 19:17:03;;;;;224;;;;;;;;;;
2019/01/03 19:18:03;;;;;893;;;;;;;;;;
2019/01/03 19:25:01;;;;;;;891;;;;;;;;
2019/01/03 19:25:17;;;;;;;224;;;;;;;;
2019/01/03 19:25:42;;;;;;;0;;;;;;;;
2019/01/03 19:27:55;;;;;;144;;;;;;;;;
2019/01/03 19:29:03;;;;;;;891;;;;;;;;
2019/01/03 19:30:59;;;831;;;;;;;;;;;;
2019/01/03 19:31:06;;;;;0;;;;;;;;;;
2019/01/03 19:32:07;;;831;;0;;;;;;;;;;
2019/01/03 19:38:52;;;;;144;;;;;;;;;;
2019/01/03 19:56:18;;;;;;;;;;;;;891;;
2019/01/03 20:26:15;;;;;;;;;;;;;0;;
2019/01/03 20:27:00;;;;;;;;;;;;891;891;;
2019/01/03 20:38:32;;;;;;0;;;;;;;;;
2019/01/03 20:53:15;;;;;0;;;;;;;;;;
2019/01/03 20:57:23;;;;;;;;;;;;;0;;
2019/01/03 20:58:13;;;;;;;;;;;;0;;;
2019/01/03 21:17:55;;;0;;;;;;;;;;;;
2019/01/03 21:32:39;;;;;;;0;;;;;;;;
2019/01/03 21:32:59;;;;;;;0;;;;;;;;
2019/01/04 00:00:37;;null;null;null;null;;null;;;;;;;;
2019/01/04 00:00:37;null;;;;;null;;;null;null;null;null;null;null;
2019/01/04 00:00:51;;;;;;;;;;;;0;0;0;
2019/01/04 00:00:51;;;;;;;;;0;0;0;;;;
2019/01/04 00:00:51;;;;;0;0;;;;;;;;;
2019/01/04 00:00:52;;;0;0;;;;;;;;;;;
2019/01/04 00:00:55;;0;;;;;0;;;;;;;;
2019/01/04 00:01:00;0;;;;;;;;;;;;;;
2019/01/04 01:36:21;275;;;;;;;;;;;;;;
2019/01/04 02:02:55;;;;;;;275;;;;;;;;
2019/01/04 02:03:10;0;;;;;;;;;;;;;;
2019/01/04 02:22:49;;;275;;;;;;;;;;;;
2019/01/04 02:28:12;;;;;;;;;275;;;;;;
2019/01/04 02:30:07;;;;;;;224;;;;;;;;
2019/01/04 02:33:06;;;;;;;0;;;;;;;;
2019/01/04 02:50:37;;;224;;;;;;;;;;;;
2019/01/04 02:52:08;;;0;;;;;;;;;;;;
2019/01/04 02:56:13;;;;;;;;;224;;;;;;
2019/01/04 02:58:39;;;;;;;;;0;;;;;;
2019/01/04 04:19:43;;;;;;;;;318;;;;;;
2019/01/04 04:20:43;;;;;;;;;224;;;;;;
2019/01/04 04:21:08;;;;;;;;;0;;;;;;
2019/01/04 05:40:53;;;;;;;;;;;;;318;;
2019/01/04 05:41:53;;;;;;;;;;;;;0;;
2019/01/04 07:43:39;;;;;;;891;;;;;;;;
2019/01/04 08:13:44;;;;;;;224;;;;;;;;
2019/01/04 08:14:10;;;;;;;0;;;;;;;;
2019/01/04 08:54:24;;;;;;;892;;;;;;;;
2019/01/04 09:09:39;;;;;;;891;;;;;;;;
2019/01/04 09:09:44;;;;;;;309;;;;;;;;
2019/01/04 09:10:40;;;;;;;893;;;;;;;;
2019/01/04 09:26:41;;;;;;;224;;;;;;;;
2019/01/04 09:27:01;;;;;;;0;;;;;;;;
2019/01/04 20:24:17;;;;;;;;;891;;;;;;
2019/01/04 20:28:34;;;;;;;891;;;;;;;;
2019/01/04 20:54:15;;;;;;;;;224;;;;;;
2019/01/04 20:54:20;;;;;;;;;0;;;;;;
2019/01/04 20:58:40;;;;;;;0;;;;;;;;
2019/01/04 23:37:04;;;;;;;;;;;;;;275;
2019/01/05 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/05 00:01:03;;;;;;;;;0;0;0;;;;
2019/01/05 00:01:03;;;;;;;;;;;;0;0;275;
2019/01/05 00:01:04;;;;;0;0;;;;;;;;;
2019/01/05 00:01:05;;;0;0;;;;;;;;;;;
2019/01/05 00:01:05;0;0;;;;;0;;;;;;;;
2019/01/05 00:04:34;;;;;;;;;;;;;;224;
2019/01/05 00:08:10;;;;;;;;;;;;;;0;
2019/01/05 04:03:55;;;;;;;891;;;;;;;;
2019/01/05 04:33:05;;;;;;;831;;;;;;;;
2019/01/05 04:34:15;;;;;;;224;;;;;;;;
2019/01/05 04:34:30;;;;;;;0;;;;;;;;
2019/01/05 04:41:48;;;;;;;892;;;;;;;;
2019/01/05 06:35:42;;;;275;;;;;;;;;;;
2019/01/05 07:03:02;;;;224;;;;;;;;;;;
2019/01/05 07:08:24;;;;0;;;;;;;;;;;
2019/01/05 08:31:50;;;;;;;224;;;;;;;;
2019/01/05 08:47:41;;;;;;;0;;;;;;;;
2019/01/05 13:37:06;;;;;;;;;;;;275;;;
2019/01/05 14:04:58;;;;;;;;;;;;224;;;
2019/01/05 15:50:21;;;;;;;;;;;;0;;;
2019/01/05 23:49:35;;;;;;;;;;275;;;;;
2019/01/06 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/06 00:00:51;;;;;;;;;;;;0;0;0;
2019/01/06 00:00:51;;;;;;;;;0;275;0;;;;
2019/01/06 00:00:52;;;;;0;0;;;;;;;;;
2019/01/06 00:00:53;;;0;0;;;;;;;;;;;
2019/01/06 00:00:55;;0;;;;;0;;;;;;;;
2019/01/06 00:01:00;0;;;;;;;;;;;;;;
2019/01/06 00:17:06;;;;;;;;;;224;;;;;
2019/01/06 01:08:34;;;;;;;;;;0;;;;;
2019/01/06 05:50:01;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/06 05:54:01;;;;;0;0;;;0;;0;0;0;0;
2019/01/06 05:54:01;;0;0;0;;;0;;;;;;;;
2019/01/06 05:54:01;0;;;;;;;;;;;;;;
2019/01/06 05:54:04;;;;;;;;;;0;;;;;
2019/01/06 08:27:59;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/06 08:58:58;;;;;0;;;;0;;0;0;0;0;
2019/01/06 08:58:58;;0;0;0;;0;0;;;;;;;;
2019/01/06 08:58:58;0;;;;;;;;;;;;;;
2019/01/06 08:58:59;;;;;;;;;;0;;;;;
2019/01/06 10:11:58;;;;;275;;;;;;;;;;
2019/01/06 10:39:48;;;;;224;;;;;;;;;;
2019/01/06 12:11:42;;;;;0;;;;;;;;;;
2019/01/06 15:27:01;;;;;;;;;;;;;;275;
2019/01/06 15:54:28;;;;;;;;;;;;;;224;
2019/01/06 15:56:59;;;;;;;;;;;;;;0;
2019/01/06 22:29:33;;;;;;;;;;275;;;;;
2019/01/06 22:29:43;;;;;;;;;;;;;275;;
2019/01/06 22:57:00;;;;;;;;;;224;;;;;
2019/01/06 22:58:11;;;;;;;;;;;;;224;;
2019/01/06 22:58:41;;;;;;;;;;;;;0;;
2019/01/06 22:59:45;;;;;;;;;;0;;;;;
2019/01/07 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/07 00:00:47;;0;;;;;0;;;;;;;;
2019/01/07 00:00:48;;;;;;;;;0;0;0;;;;
2019/01/07 00:00:49;;;0;0;;;;;;;;;;;
2019/01/07 00:00:49;;;;;0;0;;;;;;;;;
2019/01/07 00:00:50;;;;;;;;;;;;0;0;0;
2019/01/07 00:00:52;0;;;;;;;;;;;;;;
2019/01/07 02:19:38;275;;;;;;;;;;;;;;
2019/01/07 02:46:08;0;;;;;;;;;;;;;;
2019/01/07 06:38:27;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/07 07:21:28;;0;0;0;0;0;0;;0;0;0;;;;
2019/01/07 07:21:28;;;;;;;;;;;;0;0;0;
2019/01/07 07:21:28;0;;;;;;;;;;;;;;
2019/01/07 09:43:30;;;;;;;;;;275;;;;;
2019/01/07 09:57:28;;;;;;;;;;;275;;;;
2019/01/07 10:12:47;;;;;;;;;;224;;;;;
2019/01/07 10:14:48;;;;;;;;;;0;;;;;
2019/01/07 10:25:15;;;;;;;;;;;224;;;;
2019/01/07 10:29:20;;;;;;;;;;;0;;;;
2019/01/07 11:53:13;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/07 12:20:44;;0;0;0;;;0;;0;;;;;;
2019/01/07 12:20:44;;;;;0;0;;;;;;;;0;
2019/01/07 12:20:44;;;;;;;;;;;;0;0;;
2019/01/07 12:20:44;0;;;;;;;;;;;;;;
2019/01/07 12:20:46;;;;;;;;;;0;0;;;;
2019/01/07 12:28:32;;318;;;;;;;;;;;;;
2019/01/07 12:29:32;;224;;;;;;;;;;;;;
2019/01/07 12:33:49;;0;;;;;;;;;;;;;
2019/01/07 12:58:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/07 13:20:48;;;0;0;0;0;;;;;;;;;
2019/01/07 13:20:48;0;0;;;;;;;;;;;;;
2019/01/07 13:20:58;;;;;;;0;;0;;;0;0;0;
2019/01/07 13:20:59;;;;;;;;;;0;0;;;;
2019/01/07 13:49:26;;;;;;;;;275;;;;;;
2019/01/07 14:17:09;;;;;;;;;224;;;;;;
2019/01/07 14:18:20;;;;;;;;;0;;;;;;
2019/01/07 19:48:52;;;;;;;;;;;275;;;;
2019/01/07 20:09:35;;;;;;;;;;275;;;;;
2019/01/07 20:16:51;;;;;;;;;;;224;;;;
2019/01/07 20:18:22;;;;;;;;;;;0;;;;
2019/01/07 20:37:00;;;;;;;;;;224;;;;;
2019/01/07 20:39:40;;;;;;;;;;0;;;;;
2019/01/07 21:38:42;;;;;;;;;;;;null;;;
2019/01/07 21:38:47;;;;;;;;;;;;;null;null;
2019/01/07 21:39:02;;;;;;;;;;;;;;0;
2019/01/07 21:39:07;;;;;;;;;;;;;0;;
2019/01/08 00:00:37;;null;null;null;null;null;null;;null;null;;;null;null;
2019/01/08 00:00:37;null;;;;;;;;;;null;;;;
2019/01/08 00:00:52;;0;;;;;0;;;;;;;;
2019/01/08 00:00:54;;;;;;;;;0;0;0;;;;
2019/01/08 00:00:54;;;0;0;;;;;;;;;;;
2019/01/08 00:00:57;;;;;;;;;;;;;0;0;
2019/01/08 00:00:58;0;;;;;;;;;;;;;;
2019/01/08 00:01:00;;;;;0;0;;;;;;;;;
2019/01/08 08:53:33;null;null;null;null;null;null;null;;null;null;null;;null;null;
2019/01/08 09:36:07;;0;0;0;;;0;;0;0;0;;;;
2019/01/08 09:36:08;0;;;;0;0;;;;;;;0;0;
2019/01/08 10:37:36;;;;;;;null;;;;;;;;
2019/01/08 11:08:22;;;;;;;224;;;;;;;;
2019/01/08 11:08:47;;;;;;;0;;;;;;;;
2019/01/08 15:13:51;;;;;;;;;;;;898;;;
2019/01/08 15:21:08;;;;;;;;;;;;893;;;
2019/01/08 15:33:06;;;;;;;;;;;;0;;;
2019/01/08 15:35:28;;;;;;;;;;;;0;;;
2019/01/09 00:00:47;;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/09 00:00:47;null;;;;;;;;;;;;;;
2019/01/09 00:01:02;;0;;;;;0;;;;;;;;
2019/01/09 00:01:04;;;;;;;;;;;;0;0;0;
2019/01/09 00:01:05;;;;;0;0;;;;;;;;;
2019/01/09 00:01:06;;;0;0;;;;;;;;;;;
2019/01/09 00:01:07;0;;;;;;;;;;;;;;
2019/01/09 00:01:10;;;;;;;;;0;0;0;;;;
2019/01/09 03:27:59;;;;;;275;;;;;;;;;
2019/01/09 03:55:14;;;;;;0;;;;;;;;;
2019/01/09 05:40:45;;;;;;;;;275;;;;;;
2019/01/09 06:08:27;;;;;;;;;224;;;;;;
2019/01/09 06:13:18;;;;;;;;;0;;;;;;
2019/01/10 00:00:47;;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/10 00:00:47;null;;;;;;;;;;;;;;
2019/01/10 00:00:59;;0;;;;;0;;;;;;;;
2019/01/10 00:01:00;;;;;0;0;;;;;;;;;
2019/01/10 00:01:00;;;;;;;;;;;;0;0;0;
2019/01/10 00:01:02;;;0;0;;;;;;;;;;;
2019/01/10 00:01:04;0;;;;;;;;;;;;;;
2019/01/10 00:01:05;;;;;;;;;0;0;0;;;;
2019/01/10 01:57:02;;;;;;;831;;;;;;;;
2019/01/10 01:59:28;;;;;;;0;;;;;;;;
2019/01/10 03:41:40;;;;;;;891;;;;;;;;
2019/01/10 04:11:52;;;;;;;0;;;;;;;;
2019/01/10 09:36:03;;;;;;;891;;;;;;;;
2019/01/10 10:05:28;;;;;;;0;;;;;;;;
2019/01/10 22:49:09;;;;;;;275;;;;;;;;
2019/01/10 23:16:10;;;;;;;224;;;;;;;;
2019/01/10 23:21:30;;;;;;;0;;;;;;;;
2019/01/11 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/11 00:00:58;;0;;;;;0;;;;;;;;
2019/01/11 00:01:01;;;;;;;;;;;;0;0;0;
2019/01/11 00:01:01;;;0;0;;;;;;;;;;;
2019/01/11 00:01:02;;;;;0;0;;;;;;;;;
2019/01/11 00:01:02;;;;;;;;;0;0;0;;;;
2019/01/11 00:01:03;0;;;;;;;;;;;;;;
2019/01/11 01:23:28;;;;;;;;;;;275;;;;
2019/01/11 01:52:25;;;;;;;;;;;0;;;;
2019/01/11 05:37:53;;;;;;;;;;275;;;;;
2019/01/11 06:06:40;;;;;;;;;;224;;;;;
2019/01/11 06:08:45;;;;;;;;;;0;;;;;
2019/01/11 23:07:17;82;;;;;;;;;;;;;;
2019/01/11 23:08:17;0;;;;;;;;;;;;;;
2019/01/11 23:11:18;190;;;;;;;;;;;;;;
2019/01/11 23:12:18;0;;;;;;;;;;;;;;
2019/01/12 00:00:37;;null;null;null;null;;null;;;;;;;;
2019/01/12 00:00:37;null;;;;;null;;;null;null;null;null;null;null;
2019/01/12 00:00:47;;0;;;;;0;;;;;;;;
2019/01/12 00:00:49;;;;;;;;;;;;0;0;0;
2019/01/12 00:00:49;;;;;0;0;;;;;;;;;
2019/01/12 00:00:50;;;0;0;;;;;;;;;;;
2019/01/12 00:00:50;;;;;;;;;0;0;0;;;;
2019/01/12 00:00:52;0;;;;;;;;;;;;;;
2019/01/12 02:25:43;;;;;;;;;;;;275;;;
2019/01/12 02:35:22;;;;;;;;;275;;;;;;
2019/01/12 02:38:02;;;;;;;;;;;;;275;;
2019/01/12 02:42:39;;;;;;;;;;;318;;;;
2019/01/12 02:43:39;;;;;;;;;;;224;;;;
2019/01/12 02:43:59;;;;;;;;;;;0;;;;
2019/01/12 02:56:16;;;;;;;;;;;;224;;;
2019/01/12 03:08:45;;;;;;;;;224;;;;;;
2019/01/12 03:10:20;;;;;;;;;;;;;224;;
2019/01/12 03:42:58;;;;;;;;;;;;0;;;
2019/01/12 03:43:23;;;;;;;;;0;;;;;;
2019/01/12 03:44:33;;;;;;;;;;;;;0;;
2019/01/13 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/13 00:00:47;;0;;;;;0;;;;;;;;
2019/01/13 00:00:49;;;;;;;;;;;;0;0;0;
2019/01/13 00:00:49;;;;;;;;;0;0;0;;;;
2019/01/13 00:00:50;;;;;0;0;;;;;;;;;
2019/01/13 00:00:51;;;0;0;;;;;;;;;;;
2019/01/13 00:00:52;0;;;;;;;;;;;;;;
2019/01/13 03:46:21;;;;;;;;;null;;;;;;
2019/01/13 03:48:32;;;;;;;;;222;;;;;;
2019/01/13 03:49:07;;;;;;;;;223;;;;;;
2019/01/13 03:49:27;;;;;;;;;224;;;;;;
2019/01/13 04:04:41;;;;;;;;;0;;;;;;
2019/01/13 07:31:18;;;275;;;;;;;;;;;;
2019/01/13 07:58:15;;;224;;;;;;;;;;;;
2019/01/13 08:16:57;;;0;;;;;;;;;;;;
2019/01/13 11:54:37;null;;;;;;;;;;;;;;
2019/01/13 11:56:03;0;;;;;;;;;;;;;;
2019/01/13 11:56:23;null;;;;;;;;;;;;;;
2019/01/13 11:56:38;0;;;;;;;;;;;;;;
2019/01/13 11:57:46;0;;;;;;;;;;;;;;
2019/01/14 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/14 00:00:49;;0;;;;;0;;;;;;;;
2019/01/14 00:00:51;;;;;;;;;0;0;0;;;;
2019/01/14 00:00:52;;;;;0;0;;;;;;;;;
2019/01/14 00:00:52;;;0;0;;;;;;;;;;;
2019/01/14 00:00:53;;;;;;;;;;;;0;0;0;
2019/01/14 00:00:54;0;;;;;;;;;;;;;;
2019/01/14 14:48:54;;;;;;;;;;;;;;275;
2019/01/14 15:17:47;;;;;;;;;;;;;;224;
2019/01/14 15:20:53;;;;;;;;;;;;;;0;
2019/01/14 15:53:23;;;;;;275;;;;;;;;;
2019/01/14 16:20:37;;;;;;0;;;;;;;;;
2019/01/14 17:19:55;;;;;;;;;;;275;;;;
2019/01/14 17:47:51;;;;;;;;;;;224;;;;
2019/01/14 17:49:57;;;;;;;;;;;0;;;;
2019/01/14 18:48:07;;;;;;;;;;275;;;;;
2019/01/14 19:15:39;;;;;;;;;;224;;;;;
2019/01/14 19:16:19;;;;;;;;;;0;;;;;
2019/01/14 20:04:08;;;;;;;;;;;;;275;;
2019/01/14 20:15:09;;;;;;;;;275;;;;;;
2019/01/14 20:32:36;;;;;;;;;;;;;0;;
2019/01/14 20:43:01;;;;;;;;;224;;;;;;
2019/01/14 20:43:06;;;;;;;;;0;;;;;;
2019/01/14 21:16:12;;;;;;;;;;;;;;275;
2019/01/14 21:43:39;;;;;;;;;;;;;;224;
2019/01/14 21:45:25;;;;;;;;;;;;;;0;
2019/01/15 00:00:37;;null;null;null;null;null;null;;;;;;;;
2019/01/15 00:00:37;null;;;;;;;;null;null;null;null;null;null;
2019/01/15 00:00:49;;0;;;;;0;;;;;;;;
2019/01/15 00:00:52;;;;;;;;;;;;0;0;0;
2019/01/15 00:00:52;;;;;0;0;;;;;;;;;
2019/01/15 00:00:53;;;0;0;;;;;;;;;;;
2019/01/15 00:00:54;;;;;;;;;0;0;0;;;;
2019/01/15 00:00:59;0;;;;;;;;;;;;;;
2019/01/15 07:07:36;;;;;;;891;;;;;;;;
2019/01/15 07:37:51;;;;;;;0;;;;;;;;
2019/01/15 07:49:40;;;;;;318;;;;;;;;;
2019/01/15 07:50:41;;;;;;224;;;;;;;;;
2019/01/15 07:50:56;;;;;;0;;;;;;;;;
2019/01/15 08:09:57;;;;;;;891;;;;;;;;
2019/01/15 08:40:13;;;;;;;0;;;;;;;;
2019/01/15 10:06:33;;;;;318;;;;;;;;;;
2019/01/15 10:07:33;;;;;224;;;;;;;;;;
2019/01/15 10:07:48;;;;;0;;;;;;;;;;
2019/01/15 10:53:51;;;;;0;0;;;;;;;;;
2019/01/15 10:53:51;;;;;;;;;;;;0;0;0;
2019/01/15 10:53:52;;;0;0;;;;;;;;;;;
2019/01/15 10:53:52;0;0;;;;;0;;;;;;;;
2019/01/15 10:53:53;;;;;;;;;0;0;0;;;;
2019/01/15 12:03:37;;;;;0;0;;;;;;;;;
2019/01/15 12:03:41;0;0;0;0;;;0;;0;0;0;0;0;0;
2019/01/15 12:50:07;;;0;;0;0;;;;;;0;0;0;
2019/01/15 12:50:07;0;0;;0;;;0;;;0;0;;;;
2019/01/15 12:50:08;;;;;;;;;0;;;;;;
2019/01/15 22:31:02;;;;;275;;;;;;;;;;
2019/01/15 22:58:50;;;;;224;;;;;;;;;;
2019/01/15 23:01:56;;;;;0;;;;;;;;;;
2019/01/16 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/16 00:00:48;;0;;;;;0;;;;;;;;
2019/01/16 00:00:51;;;;;;;;;;;;0;0;0;
2019/01/16 00:00:51;;;;;0;0;;;;;;;;;
2019/01/16 00:00:51;;;0;0;;;;;;;;;;;
2019/01/16 00:00:53;;;;;;;;;0;0;0;;;;
2019/01/16 00:00:53;0;;;;;;;;;;;;;;
2019/01/16 11:36:28;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/16 11:42:56;;0;0;0;0;0;0;;;0;0;0;0;0;
2019/01/16 11:42:56;0;;;;;;;;0;;;;;;
2019/01/17 00:00:37;;null;null;null;null;null;null;;null;null;;null;null;;
2019/01/17 00:00:37;null;;;;;;;;;;null;;;null;
2019/01/17 00:00:49;;0;;;;;0;;;;;;;;
2019/01/17 00:00:51;;;;;;;;;;;;0;0;0;
2019/01/17 00:00:52;;;0;0;;;;;;;;;;;
2019/01/17 00:00:52;;;;;0;0;;;;;;;;;
2019/01/17 00:00:53;;;;;;;;;0;0;0;;;;
2019/01/17 00:00:54;0;;;;;;;;;;;;;;
2019/01/17 09:28:53;0;0;;;;;0;;;;;;;;
2019/01/17 09:28:56;;;;;;;;;0;0;0;;;;
2019/01/17 09:28:57;;;0;0;;;;;;;;;;;
2019/01/17 09:28:57;;;;;0;0;;;;;;;;;
2019/01/17 09:28:57;;;;;;;;;;;;0;0;0;
2019/01/18 00:00:47;;null;;;;;null;;;;;;;;
2019/01/18 00:00:47;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/01/18 00:00:59;;0;;;;;0;;;;;;;;
2019/01/18 00:01:02;;;;;;;;;0;0;0;;;;
2019/01/18 00:01:02;;;0;0;;;;;;;;;;;
2019/01/18 00:01:03;;;;;;;;;;;;0;0;0;
2019/01/18 00:01:03;;;;;0;0;;;;;;;;;
2019/01/18 00:01:04;0;;;;;;;;;;;;;;
2019/01/18 08:40:18;;;;;;;;;;;null;;;;
2019/01/18 09:00:27;;;;;;;;;null;;;;;;
2019/01/18 09:00:32;;;;;;;;;;null;;;;;
2019/01/18 09:00:47;;;;;;;;;0;0;;;;;
2019/01/18 09:48:50;;;;181;;;;;;;;;;;
2019/01/18 09:50:06;;;;223;;;;;;;;;;;
2019/01/18 09:50:31;;;;224;;;;;;;;;;;
2019/01/18 09:51:01;;;;0;;;;;;;;;;;
2019/01/18 10:19:10;;;;;;;;;;;0;;;;
2019/01/19 00:00:37;;null;null;null;null;;null;;;;;;;;
2019/01/19 00:00:37;null;;;;;null;;;null;null;null;null;null;null;
2019/01/19 00:00:48;;0;;;;;0;;;;;;;;
2019/01/19 00:00:51;;;;;;;;;;;;0;0;0;
2019/01/19 00:00:51;;;;;;;;;0;0;0;;;;
2019/01/19 00:00:51;;;;;0;0;;;;;;;;;
2019/01/19 00:00:52;;;0;0;;;;;;;;;;;
2019/01/19 00:00:53;0;;;;;;;;;;;;;;
2019/01/19 10:30:56;;275;;;;;;;;;;;;;
2019/01/19 10:58:39;;224;;;;;;;;;;;;;
2019/01/19 11:04:30;;0;;;;;;;;;;;;;
2019/01/19 15:14:38;275;;;;;;;;;;;;;;
2019/01/19 15:41:07;0;;;;;;;;;;;;;;
2019/01/19 20:05:01;null;null;;;;;null;;;;;;;;
2019/01/19 20:05:11;;;;;;;;;null;null;null;;;;
2019/01/19 20:05:12;;;;;null;null;;;;;;;;;
2019/01/19 20:05:21;;;;;;;;;0;0;0;;;;
2019/01/19 20:05:22;;;;;0;0;;;;;;;;;
2019/01/19 20:05:34;;;;;;;;;;;;null;null;null;
2019/01/19 20:05:35;;0;;;;;0;;;;;;;;
2019/01/19 20:05:40;0;;;;;;;;;;;;;;
2019/01/19 20:05:44;;;;;;;;;;;;0;0;0;
2019/01/20 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/01/20 00:00:59;;0;;;;;0;;;;;;;;
2019/01/20 00:01:01;;;;;0;0;;;;;;;;;
2019/01/20 00:01:02;;;;;;;;;;;;0;0;0;
2019/01/20 00:01:02;;;0;0;;;;;;;;;;;
2019/01/20 00:01:03;;;;;;;;;0;0;0;;;;
2019/01/20 00:01:04;0;;;;;;;;;;;;;;
2019/01/21 00:00:37;;null;null;null;;;null;;;;;;;;
2019/01/21 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2019/01/21 00:00:51;;0;;;;;0;;;;;;;;
2019/01/21 00:00:54;;;;;;;;;;;;0;0;0;
2019/01/21 00:00:54;;;;;;;;;0;0;0;;;;
2019/01/21 00:00:54;;;0;0;;;;;;;;;;;
2019/01/21 00:00:56;;;;;0;0;;;;;;;;;
2019/01/21 00:00:56;0;;;;;;;;;;;;;;
2019/01/21 07:36:56;;;;;;;;;null;;;;;;
2019/01/21 08:08:43;;;;;;;;;;null;;;;;
2019/01/21 08:08:58;;;;;;;;;;0;;;;;
2019/01/21 09:22:51;;;;;;;;;224;;;;;;
2019/01/21 09:50:18;;;;;;;;;0;;;;;;
2019/01/21 10:29:10;0;0;;;;;0;;;;;;;;
2019/01/21 10:29:11;;;;;0;0;;;;;;;;;
2019/01/21 10:29:13;;;;;;;;;0;0;0;;;;
2019/01/21 10:29:13;;;0;0;;;;;;;;;;;
2019/01/21 10:29:15;;;;;;;;;;;;0;0;0;
2019/01/21 11:25:41;;;0;0;;;;;;;;;;;
2019/01/21 11:25:41;;;;;0;0;;;;;;;;;
2019/01/21 11:25:42;0;0;;;;;0;;;;;;;;
2019/01/21 11:25:43;;;;;;;;;0;0;0;;;;
2019/01/21 11:25:45;;;;;;;;;;;;0;0;0;
2019/01/21 11:29:04;;;;;;;;;0;0;0;;;;
2019/01/21 11:29:06;;;;;;;;;;;;0;0;0;
2019/01/21 11:29:07;;;0;0;;;;;;;;;;;
2019/01/21 11:29:07;;;;;0;0;;;;;;;;;
2019/01/21 11:29:08;0;0;;;;;0;;;;;;;;
